region_id,patient_id,dataset,n_cells,tumor_high_score_used,tumor_high_label_v2,cd8_high_score_used,cd8_high_label_v2,cd8_clustering_score_used,cd8_clustering_label_v2,tumor_stroma_mixing_score_used,tumor_stroma_mixing_label_v2,interface_immune_score_used,interface_immune_label_v2,immune_exclusion_score_used,immune_exclusion_label_v2
UPMC_c004_v001_r001_reg027,67688.0,UPMC_HNC,11759.0,0.185645037843354,0.0,0.0863168636788842,1.0,-0.0101113834728733,,-0.0159263117021006,0.0,-0.0931275026845236,,-0.1392411943884737,0.0
UPMC_c004_v001_r001_reg028,67686.0,UPMC_HNC,6908.0,0.2327735958309206,0.0,0.047481181239143,0.0,-0.015693273635956,,0.0087956073018978,,-0.115175636363332,0.0,-0.1887930283567054,0.0
UPMC_c004_v001_r001_reg029,67685.0,UPMC_HNC,7390.0,0.2698240866035182,0.0,0.1346414073071718,1.0,0.0144821260734263,1.0,0.011914659466806,1.0,-0.0468680809933948,,-0.0430508842063381,
UPMC_c004_v001_r001_reg036,67644.0,UPMC_HNC,9429.0,0.373952699119737,0.0,0.1201612047937215,1.0,0.0055045407870495,,-0.0076988869665116,,0.1161769491822601,1.0,0.1429229491021054,1.0
UPMC_c004_v001_r001_reg035,67645.0,UPMC_HNC,13350.0,0.4061423220973782,0.0,0.1578277153558052,1.0,-0.0251224731296922,0.0,-0.005020939459132,,-0.0220476401476176,,-0.0382001902435238,
UPMC_c004_v001_r001_reg034,67646.0,UPMC_HNC,10242.0,0.6067174380003906,1.0,0.0360281195079086,0.0,-0.0162610027905874,0.0,0.0001352209655434,,-0.1122599281212829,0.0,-0.0814457041762114,
UPMC_c004_v001_r001_reg033,67668.0,UPMC_HNC,8600.0,0.2394186046511628,0.0,0.1002325581395348,1.0,-0.007246982365136,,-0.0267144378619774,0.0,-0.075497909712695,,-0.122839713562688,0.0
UPMC_c004_v001_r001_reg032,67679.0,UPMC_HNC,9416.0,0.3591758708581138,0.0,0.0875106202209006,1.0,0.0047053115901775,,-0.0160376072066271,0.0,0.3399973006185272,1.0,0.2637886388413289,1.0
UPMC_c004_v001_r001_reg037,67676.0,UPMC_HNC,4186.0,0.4374104156712852,1.0,0.0215002388915432,0.0,-0.0332525457855529,0.0,0.0253205719234803,1.0,-0.1742166940810893,0.0,-0.2119975942542085,0.0
UPMC_c004_v001_r001_reg038,67671.0,UPMC_HNC,8392.0,0.6371544327931363,1.0,0.0234747378455672,0.0,-0.008487131626787,,0.0099559261718501,1.0,-0.0207432352963623,,0.2325643940830058,1.0
UPMC_c004_v001_r001_reg040,67641.0,UPMC_HNC,7540.0,0.3919098143236074,0.0,0.1238726790450928,1.0,-0.0214155489485357,0.0,0.0069961072967358,,-0.0540294160993771,,-0.0733195914310489,
UPMC_c004_v001_r001_reg047,67687.0,UPMC_HNC,9269.0,0.6010357104326248,1.0,0.0137015859315999,0.0,-0.0338291925511223,0.0,-0.0155824483676979,0.0,-0.0659176831530273,,-0.1159892881717566,
UPMC_c004_v001_r001_reg045,67698.0,UPMC_HNC,3446.0,0.4045269878119559,0.0,0.0786419036564132,1.0,-0.0083054353314171,,0.0008289635050939,,-0.0557118656232083,,-0.0690577377555861,
UPMC_c004_v001_r001_reg044,67696.0,UPMC_HNC,9412.0,0.2388440288992775,0.0,0.0753293667658308,1.0,0.0026322825044336,,-0.0210551410127503,0.0,0.1136732575948237,1.0,0.5198486549171158,1.0
UPMC_c004_v001_r001_reg043,67640.0,UPMC_HNC,7684.0,0.2058823529411764,0.0,0.0832899531494013,1.0,0.036739809748561,1.0,-0.0049551561780342,,0.0236588437847836,,-0.0526119368768514,
UPMC_c004_v001_r001_reg048,67682.0,UPMC_HNC,5157.0,0.3744425053325577,0.0,0.0246267209617994,0.0,0.0044761415362104,,0.0431929489782395,1.0,-0.1115399204021909,0.0,-0.2150947241792277,0.0
UPMC_c004_v001_r001_reg049,67627.0,UPMC_HNC,4088.0,0.387720156555773,0.0,0.0386497064579256,0.0,-0.0264765656998121,0.0,0.0449320162257415,1.0,-0.0657107838833542,,-0.1665175401237793,0.0
UPMC_c004_v001_r001_reg050,67669.0,UPMC_HNC,5866.0,0.3467439481759291,0.0,0.0980225025571087,1.0,-0.005946579840579,,-0.0008589066678444,,0.0952424880423737,1.0,0.1359660892080646,1.0
UPMC_c004_v001_r001_reg051,67667.0,UPMC_HNC,2162.0,0.2479185938945421,0.0,0.0883441258094357,1.0,-0.0018668987078174,,0.015673495532796,1.0,0.0418817485577078,,0.1763440854509503,1.0
UPMC_c004_v001_r001_reg052,67664.0,UPMC_HNC,3117.0,0.5505293551491819,1.0,0.0365736284889316,0.0,0.0767189076637273,1.0,0.0251996159622123,1.0,-0.1361485957111237,0.0,0.0184552429651043,
UPMC_c004_v001_r001_reg059,67648.0,UPMC_HNC,13032.0,0.4131368937998772,0.0,0.0581645181092694,0.0,0.0035732752735972,,-0.0014549275864592,,0.0627546921459087,,0.1283513285961108,1.0
UPMC_c004_v001_r001_reg058,67656.0,UPMC_HNC,8542.0,0.2266448138609225,0.0,0.143291969093889,1.0,-0.0234960575730495,0.0,-0.0117444713057788,0.0,-0.0393365112508829,,-0.0662504469610766,
UPMC_c004_v001_r001_reg056,67624.0,UPMC_HNC,3229.0,0.2917311861257355,0.0,0.0845462991638278,1.0,-0.0288902950001405,0.0,-0.0211949149706952,0.0,0.1641948393611204,1.0,0.2391642187620256,1.0
UPMC_c004_v001_r001_reg060,67675.0,UPMC_HNC,5060.0,0.3296442687747035,0.0,0.0365612648221343,0.0,-0.0067249463254144,,0.0509049622954689,1.0,-0.0874976442306177,,-0.1755336997826955,0.0
UPMC_c004_v001_r001_reg061,67619.0,UPMC_HNC,8814.0,0.3230088495575221,0.0,0.0918992511912865,1.0,-0.0158629174024209,,-0.0173443770320874,0.0,0.1553725336398947,1.0,-0.0042432991826922,
UPMC_c004_v001_r001_reg062,67642.0,UPMC_HNC,4128.0,0.2562984496124031,0.0,0.0809108527131783,1.0,0.0077503411681669,1.0,0.0073105706767963,,0.0083083255598985,,0.0752834818718599,1.0
UPMC_c004_v001_r001_reg063,67620.0,UPMC_HNC,2584.0,0.6176470588235294,1.0,0.0584365325077399,0.0,-0.0194139710666229,0.0,0.0114720432044792,1.0,0.0515860044300568,,-0.1037611757102866,
UPMC_c005_v001_r001_reg002,67677.0,UPMC_HNC,9975.0,0.5311278195488722,1.0,0.0285714285714285,0.0,-0.0218904506812779,0.0,0.0181577365186534,1.0,-0.0996054144256734,0.0,-0.1863858005359099,0.0
UPMC_c005_v001_r001_reg003,67621.0,UPMC_HNC,8903.0,0.2400314500730091,0.0,0.1345613838032124,1.0,0.0229742627966746,1.0,-0.0021193238303934,,0.0631955343458904,,-0.0787779740476427,
UPMC_c005_v001_r001_reg004,67641.0,UPMC_HNC,10135.0,0.4060187469166255,0.0,0.1563887518500246,1.0,-0.0013982647238236,,-0.0104694392736651,0.0,0.0765262358368409,1.0,0.1886214260620876,1.0
UPMC_c005_v001_r001_reg005,67640.0,UPMC_HNC,10206.0,0.1161081716637272,0.0,0.0754458161865569,1.0,0.0221908386325574,1.0,0.0173753880333772,1.0,-0.1156101477405402,0.0,-0.1981015147596418,0.0
UPMC_c005_v001_r001_reg006,67696.0,UPMC_HNC,10545.0,0.4100521574205785,0.0,0.0822190611664295,1.0,0.014486422196203,1.0,-0.0017753178052922,,0.1712032105719108,1.0,0.0658773631377121,1.0
UPMC_c005_v001_r001_reg011,67698.0,UPMC_HNC,5038.0,0.3042874156411274,0.0,0.0591504565303692,0.0,-0.0220474687292851,0.0,0.0299351195476582,1.0,0.0198004196155127,,-0.1233980024927139,0.0
UPMC_c005_v001_r001_reg010,67689.0,UPMC_HNC,8484.0,0.6633663366336634,1.0,0.0603488920320603,1.0,0.0584551032475976,1.0,-0.0005368922103899,,0.3643157602950552,1.0,0.4708736097041856,1.0
UPMC_c005_v001_r001_reg009,67687.0,UPMC_HNC,7307.0,0.4471055152593403,1.0,0.0388668400164226,0.0,0.0096944255120556,1.0,-0.0334890270620705,0.0,0.191607433697036,1.0,0.42367743553557,1.0
UPMC_c005_v001_r001_reg008,67682.0,UPMC_HNC,4068.0,0.3500491642084562,0.0,0.043756145526057,0.0,0.014732808435872,1.0,-0.0153710421451841,0.0,0.1140632292656775,1.0,0.4459084090437202,1.0
UPMC_c005_v001_r001_reg007,67640.0,UPMC_HNC,5216.0,0.1526073619631902,0.0,0.0885736196319018,1.0,-0.0075358550962532,,0.0146657005553465,1.0,-0.0309171664448071,,-0.1549915547197157,0.0
UPMC_c005_v001_r001_reg012,67627.0,UPMC_HNC,6335.0,0.2602999210734017,0.0,0.0705603788476716,1.0,-0.0168433413838454,0.0,0.0052371668553494,,-0.0049560570795387,,-0.0669091497072269,
UPMC_c005_v001_r001_reg013,67669.0,UPMC_HNC,8259.0,0.4493280058118416,1.0,0.1086087904104613,1.0,0.0106291125794197,1.0,-0.0063570981930813,,0.0743283622252576,1.0,0.0420522399066536,1.0
UPMC_c005_v001_r001_reg014,67667.0,UPMC_HNC,2068.0,0.4854932301740812,1.0,0.0512572533849129,0.0,0.0294813914717239,1.0,-0.0234606108296538,0.0,0.2101254593872003,1.0,0.3513622019748217,1.0
UPMC_c005_v001_r001_reg016,67660.0,UPMC_HNC,2272.0,0.3714788732394366,0.0,0.0541373239436619,0.0,0.0628898055864388,1.0,-0.0447610310422261,0.0,-0.0741567876585577,,-0.0074350255707451,
UPMC_c005_v001_r001_reg017,67636.0,UPMC_HNC,2199.0,0.4552069122328331,1.0,0.0277398817644383,0.0,0.0018185473184108,,-0.0429731467748148,0.0,0.1571541887229535,1.0,0.0339012147521481,
UPMC_c005_v001_r001_reg023,67656.0,UPMC_HNC,10355.0,0.2329309512312892,0.0,0.1465958474167069,1.0,-0.0239203230448386,0.0,-0.0174161352159868,0.0,-0.0262244572265015,,-0.0159756582425187,
UPMC_c005_v001_r001_reg022,67623.0,UPMC_HNC,9738.0,0.5352228383651674,1.0,0.0657219141507496,1.0,0.0084132063475507,1.0,0.0040694440319409,,0.0984866535264016,1.0,-0.1043082676771013,
UPMC_c005_v001_r001_reg021,67624.0,UPMC_HNC,10408.0,0.4705034588777863,1.0,0.0607225211375864,1.0,-0.0208107261329405,0.0,-0.0069192382765878,,0.1649333781566972,1.0,0.0647378133830333,1.0
UPMC_c005_v001_r001_reg020,67662.0,UPMC_HNC,4855.0,0.4131822863027806,0.0,0.0339855818743563,0.0,0.0055351084183616,1.0,-0.0014858433547812,,-0.0759779378708431,,-0.1028616326129218,
UPMC_c005_v001_r001_reg019,67677.0,UPMC_HNC,4208.0,0.4458174904942966,1.0,0.0365969581749049,0.0,-0.0164939998631554,0.0,-0.0047760206303068,,0.2993979232923374,1.0,0.050603251600352,1.0
UPMC_c005_v001_r001_reg018,67676.0,UPMC_HNC,1065.0,0.2929577464788732,0.0,0.0666666666666666,1.0,-0.0146695123380443,,-0.0195845249677449,0.0,0.3756784800239905,1.0,-0.0383312237889452,
UPMC_c005_v001_r001_reg024,67648.0,UPMC_HNC,2843.0,0.306718255364052,0.0,0.0323601829053816,0.0,-0.0165613852918528,0.0,0.0455317123229167,1.0,0.0538412386334795,,0.0815311555828405,1.0
UPMC_c005_v001_r001_reg025,67675.0,UPMC_HNC,5759.0,0.3151588817503039,0.0,0.0632054176072234,1.0,0.0424568671128524,1.0,0.037864479614878,1.0,-0.1263128928383038,0.0,-0.1248073399472083,0.0
UPMC_c005_v001_r001_reg026,67619.0,UPMC_HNC,2167.0,0.4111675126903553,0.0,0.0355329949238578,0.0,-0.0026420780975855,,0.0089184294220679,,-0.1872442084900679,0.0,-0.041555894418801,
UPMC_c005_v001_r001_reg027,67642.0,UPMC_HNC,6781.0,0.319421914171951,0.0,0.1139949859902669,1.0,0.0351826829532124,1.0,-0.0357426928361029,0.0,0.017682899100672,,0.0791971536731519,1.0
UPMC_c005_v001_r001_reg028,67671.0,UPMC_HNC,1673.0,0.4285714285714285,1.0,0.0478182904961147,0.0,-0.0201292700892662,0.0,-0.0159067228116474,0.0,0.37084795459514,1.0,0.2582212045681551,1.0
UPMC_c005_v001_r001_reg033,67633.0,UPMC_HNC,5156.0,0.4520946470131885,1.0,0.1126842513576415,1.0,-0.0157773027014517,,-0.0069509078317467,,-0.1054549059603566,0.0,-0.0751961558839875,
UPMC_c005_v001_r001_reg032,67660.0,UPMC_HNC,11909.0,0.3337811739020908,0.0,0.0863212696280124,1.0,0.0130422780449165,1.0,-0.0016362581858858,,0.1200579730562394,1.0,0.1200394983565037,1.0
UPMC_c005_v001_r001_reg031,67636.0,UPMC_HNC,6753.0,0.1694061898415519,0.0,0.0647119798608026,1.0,-0.0238130999118384,0.0,-0.0359905615224558,0.0,0.2802680360626584,1.0,0.0720493966400022,1.0
UPMC_c005_v001_r001_reg030,67640.0,UPMC_HNC,10413.0,0.1135119562085854,0.0,0.1026601363680015,1.0,-0.005118688071461,,0.0189709957443509,1.0,0.0578106402039015,,-0.0747353334401118,
UPMC_c005_v001_r001_reg035,67699.0,UPMC_HNC,5407.0,0.2452376548918069,0.0,0.1026447198076567,1.0,0.011620406542552,1.0,0.0345903789688474,1.0,-0.1435314479049277,0.0,-0.1390067204383788,0.0
UPMC_c005_v001_r001_reg036,67697.0,UPMC_HNC,8717.0,0.5765745095789836,1.0,0.0384306527475048,0.0,-0.0295737517951363,0.0,0.0143900578378701,1.0,-0.1218972968855069,0.0,-0.1522736648431995,0.0
UPMC_c005_v001_r001_reg037,67690.0,UPMC_HNC,7609.0,0.703114732553555,1.0,0.0294388224471021,0.0,-0.0256219653449822,0.0,0.0112669093013329,1.0,-0.0913613802620126,,-0.1506121086795062,0.0
UPMC_c005_v001_r001_reg046,67643.0,UPMC_HNC,15846.0,0.4188438722706045,0.0,0.1400984475577432,1.0,-0.0128906883899098,,0.0030976152372847,,0.2300998439657768,1.0,0.0485856443006383,1.0
UPMC_c005_v001_r001_reg045,67647.0,UPMC_HNC,9423.0,0.6772789981959036,1.0,0.016661360500902,0.0,-0.02180444119571,0.0,0.0164632301912475,1.0,0.0355338780702305,,-0.1720508927373127,0.0
UPMC_c005_v001_r001_reg044,67690.0,UPMC_HNC,6654.0,0.5770964833183048,1.0,0.029005109708446,0.0,0.0701659956577754,1.0,-0.0080273553225631,0.0,0.1246083263573047,1.0,0.2214625565179873,1.0
UPMC_c005_v001_r001_reg043,67691.0,UPMC_HNC,5927.0,0.5442888476463641,1.0,0.0691749620381305,1.0,0.0326137080433372,1.0,-0.0004005879413119,,0.2687934659174196,1.0,0.2002842410067649,1.0
UPMC_c005_v001_r001_reg042,67643.0,UPMC_HNC,12554.0,0.4602517126015613,1.0,0.0896128723912697,1.0,-0.0132480958524998,,0.0021715553508331,,0.1428971622093585,1.0,-0.0748999394420507,
UPMC_c005_v001_r001_reg041,67647.0,UPMC_HNC,10374.0,0.7283593599383074,1.0,0.0252554463080778,0.0,-0.025270617919138,0.0,0.018591494283419,1.0,-0.1043622953910489,0.0,-0.1645742392506857,0.0
UPMC_c005_v001_r001_reg047,67634.0,UPMC_HNC,5607.0,0.3135366506153023,0.0,0.1269841269841269,1.0,0.0159759702877587,1.0,0.0251037125834665,1.0,-0.1231956738262531,0.0,-0.0478900731732257,
UPMC_c005_v001_r001_reg048,67632.0,UPMC_HNC,4283.0,0.5799673126313332,1.0,0.0184450151762783,0.0,0.0636390519772645,1.0,-0.0039212450208353,,-0.0101144435167803,,0.1412121490296666,1.0
UPMC_c005_v001_r001_reg049,67688.0,UPMC_HNC,4188.0,0.2027220630372493,0.0,0.1184336198662846,1.0,0.0339526017581722,1.0,0.050122152899537,1.0,-0.0435189336328293,,-0.0523722027134764,
UPMC_c005_v001_r001_reg050,67686.0,UPMC_HNC,16079.0,0.1643758940232601,0.0,0.1055413893898874,1.0,0.0019095381391779,,0.0160654390591275,1.0,-0.0939015356652757,0.0,-0.1506790745556719,0.0
UPMC_c005_v001_r001_reg051,67685.0,UPMC_HNC,9046.0,0.5422286093300906,1.0,0.0170240990493035,0.0,-0.0192066753207742,0.0,-0.004437163814209,,0.1632268550234573,1.0,-0.0015299360708159,
UPMC_c005_v001_r001_reg052,67679.0,UPMC_HNC,13448.0,0.1910321237358715,0.0,0.0928019036287923,1.0,0.0183453430399303,1.0,-0.0134999227633259,0.0,0.1368903711349201,1.0,0.0209379287600141,
UPMC_c005_v001_r001_reg058,67668.0,UPMC_HNC,7386.0,0.4033306255077173,0.0,0.0576766856214459,0.0,-0.0224560930472624,0.0,0.002007457764945,,-0.0398368387778168,,-0.0808140537119657,
UPMC_c005_v001_r001_reg057,67646.0,UPMC_HNC,6851.0,0.5368559334403736,1.0,0.0491898992847759,0.0,0.0176488749931198,1.0,-0.0158601829365358,0.0,0.2646808401375785,1.0,0.298816558283269,1.0
UPMC_c005_v001_r001_reg056,67645.0,UPMC_HNC,7072.0,0.3696266968325792,0.0,0.0970022624434389,1.0,-0.0034933491253244,,0.0006889874989755,,0.0899689189768561,1.0,0.0586303393756026,1.0
UPMC_c005_v001_r001_reg055,67644.0,UPMC_HNC,9380.0,0.5071428571428571,1.0,0.0861407249466951,1.0,-0.0044109528218769,,0.0060835949328617,,-0.0354628865203697,,-0.0525073448668799,
UPMC_c005_v001_r001_reg054,67660.0,UPMC_HNC,11158.0,0.4110055565513533,0.0,0.0748341996773615,1.0,-0.023029697282883,0.0,-0.0046467486678205,,-0.0701881271564114,,-0.1013091592737834,
UPMC_c005_v001_r001_reg059,67684.0,UPMC_HNC,4738.0,0.3235542422963275,0.0,0.1257914731954411,1.0,-0.0087275239943152,,-0.0336212768140673,0.0,0.1405379839315462,1.0,0.1062568974898638,1.0
UPMC_c005_v001_r001_reg060,67659.0,UPMC_HNC,4250.0,0.2821176470588235,0.0,0.1105882352941176,1.0,-0.0039839568902106,,-0.0019996492430228,,0.1299188648176825,1.0,0.2299613235360313,1.0
UPMC_c005_v001_r001_reg061,67637.0,UPMC_HNC,2937.0,0.5117466802860061,1.0,0.052093973442288,0.0,0.0082084091222264,1.0,-0.0445157522101481,0.0,0.0648922854636662,1.0,0.4629526573527738,1.0
UPMC_c005_v001_r001_reg063,67672.0,UPMC_HNC,4123.0,0.3254911472228959,0.0,0.0936211496483143,1.0,-0.024346214004044,0.0,-0.0067449993872454,,-0.0635080643856539,,-0.0446707875320976,
UPMC_c005_v001_r001_reg064,67670.0,UPMC_HNC,4615.0,0.2745395449620801,0.0,0.0877573131094257,1.0,-0.0161621322034066,0.0,-0.0184057452545414,0.0,-0.0454447791891631,,0.0420947537661479,1.0
UPMC_c006_v001_r001_reg022,67645.0,UPMC_HNC,15916.0,0.5845061573259613,1.0,0.0782860015079165,1.0,-0.0213440436142427,0.0,0.0158365683638335,1.0,-0.0207267010587824,,-0.1127265058070554,
UPMC_c006_v001_r001_reg021,67659.0,UPMC_HNC,16325.0,0.2007963246554364,0.0,0.115895865237366,1.0,-0.0078522083864862,,0.0014754300226663,,-0.1615948426648067,0.0,-0.1333214619333322,0.0
UPMC_c006_v001_r001_reg020,67658.0,UPMC_HNC,16839.0,0.5583466951719224,1.0,0.0723320862283983,1.0,-0.0225283483087397,0.0,0.0110618006715831,1.0,-0.1775329238480986,0.0,-0.1345996602376098,0.0
UPMC_c006_v001_r001_reg019,67697.0,UPMC_HNC,19826.0,0.1485927569857762,0.0,0.0620397457883587,1.0,-0.0099117716153016,,0.0078032240891792,,-0.1381575704099176,0.0,-0.2021892448165453,0.0
UPMC_c006_v001_r001_reg018,67667.0,UPMC_HNC,7724.0,0.4127395132055929,0.0,0.138917659243915,1.0,-0.0115838098291962,,-0.0132475963732587,0.0,0.0665383376658688,1.0,-0.0293412175338819,
UPMC_c006_v001_r001_reg017,67656.0,UPMC_HNC,13392.0,0.1947431302270011,0.0,0.1600955794504181,1.0,-0.0195822234640021,0.0,-0.0081603697219563,0.0,-0.1572423537444918,0.0,-0.0724840955765236,
UPMC_c006_v001_r001_reg016,67620.0,UPMC_HNC,8770.0,0.5370581527936146,1.0,0.090763968072976,1.0,0.012931521486446,1.0,0.0003781542199511,,-0.1091055460000926,0.0,-0.0488187226215283,
UPMC_c006_v001_r001_reg015,67633.0,UPMC_HNC,6294.0,0.5697489672704162,1.0,0.0951700031776294,1.0,0.0046362194205564,,0.0117543150634195,1.0,-0.1541176970413821,0.0,-0.099669133497195,
UPMC_c006_v001_r001_reg014,67634.0,UPMC_HNC,4494.0,0.4554962171784601,1.0,0.0818869603916332,1.0,0.0261222023651432,1.0,-0.0099120444817791,0.0,-0.1669175169323314,0.0,-0.1414063361321353,0.0
UPMC_c006_v001_r001_reg013,67679.0,UPMC_HNC,12900.0,0.3220930232558139,0.0,0.0963565891472868,1.0,-0.0168582821920899,0.0,-0.0028454897959157,,-0.1412569654582608,0.0,-0.1136742135221658,
UPMC_c006_v001_r001_reg012,67676.0,UPMC_HNC,6328.0,0.3261694058154235,0.0,0.0794879898862199,1.0,-0.0080096618552504,,0.0137834310985261,1.0,-0.2186408175192572,0.0,-0.125330756305415,0.0
UPMC_c006_v001_r001_reg023,67646.0,UPMC_HNC,13146.0,0.6401947360413814,1.0,0.0378061767838125,0.0,0.0293328644024956,1.0,-0.0021796187811943,,0.0658501683969168,1.0,0.3499249673209453,1.0
UPMC_c006_v001_r001_reg024,67684.0,UPMC_HNC,15677.0,0.561778401479875,1.0,0.1390572175798941,1.0,0.006930415335045,1.0,0.0017752554032503,,-0.171070937099727,0.0,-0.0464276684188479,
UPMC_c006_v001_r001_reg025,67670.0,UPMC_HNC,16708.0,0.4905434522384486,1.0,0.1368206847019392,1.0,-0.0278673637050252,0.0,0.0009311791633492,,-0.0731419591187638,,-0.0382096837095279,
UPMC_c006_v001_r001_reg026,67699.0,UPMC_HNC,17026.0,0.7479149536003759,1.0,0.0947961940561494,1.0,-0.0092941821675731,,0.0179853780961109,1.0,-0.1764113654401155,0.0,-0.0738512368767588,
UPMC_c006_v001_r001_reg027,67669.0,UPMC_HNC,10792.0,0.4798925129725723,1.0,0.1123980726464047,1.0,-0.0117950080842978,,0.0005904236289046,,-0.1937148589303156,0.0,-0.0824313238230677,
UPMC_c006_v001_r001_reg028,67623.0,UPMC_HNC,5570.0,0.5403949730700179,1.0,0.0574506283662477,0.0,-0.0126650163564807,,-0.0070416008024235,,0.013990898735428,,-0.0808992191344346,
UPMC_c006_v001_r001_reg029,67642.0,UPMC_HNC,8643.0,0.2816151799143815,0.0,0.1162790697674418,1.0,0.0068882897749144,1.0,-0.0262433991309963,0.0,-0.0695980122080262,,-0.0595843812970471,
UPMC_c006_v001_r001_reg030,67660.0,UPMC_HNC,11620.0,0.5172117039586919,1.0,0.085972461273666,1.0,-0.0159941345642153,0.0,0.0016875880060283,,0.0916476662355709,1.0,0.0285682934796401,
UPMC_c006_v001_r001_reg031,67647.0,UPMC_HNC,14965.0,0.547076511861009,1.0,0.0658870698296024,1.0,-0.0134083602943518,,-0.0012894978616314,,-0.1047389900380826,0.0,-0.1249083818253965,0.0
UPMC_c006_v001_r001_reg032,67685.0,UPMC_HNC,15198.0,0.4565732333201737,1.0,0.1065929727595736,1.0,-0.0079722157753596,,0.0015323792804973,,-0.0945089877060426,0.0,-0.060509239394115,
UPMC_c006_v001_r001_reg033,67644.0,UPMC_HNC,15201.0,0.352674166173278,0.0,0.0796658114597723,1.0,-0.0224638005163206,0.0,-0.0071842179714026,,-0.2029467474362216,0.0,-0.1362023119783966,0.0
UPMC_c006_v001_r001_reg044,67668.0,UPMC_HNC,11765.0,0.3921801954951126,0.0,0.0519337016574585,0.0,-0.0120920090647993,,0.0126865065052968,1.0,0.089905327708547,1.0,0.0521422057685277,1.0
UPMC_c006_v001_r001_reg043,67636.0,UPMC_HNC,6471.0,0.5027043733580591,1.0,0.0424972956266419,0.0,-0.0284475435597543,0.0,0.0056532514499515,,0.2153664494388055,1.0,-0.1301823456794576,0.0
UPMC_c006_v001_r001_reg042,67672.0,UPMC_HNC,3953.0,0.6521629142423476,1.0,0.0844927902858588,1.0,0.0171063690096141,1.0,0.0148414104928686,1.0,0.0040934396181692,,-0.0865087824753943,
UPMC_c006_v001_r001_reg041,67635.0,UPMC_HNC,11971.0,0.1944699690919722,0.0,0.1652326455601035,1.0,0.0112401468827121,1.0,-0.0026466487465832,,-0.1781559613512547,0.0,-0.065271473836269,
UPMC_c006_v001_r001_reg040,67627.0,UPMC_HNC,6953.0,0.3805551560477492,0.0,0.0614123399971235,1.0,-0.0208255960740815,0.0,0.0231570313382815,1.0,-0.2273743227006798,0.0,-0.1180613602909555,0.0
UPMC_c006_v001_r001_reg039,67624.0,UPMC_HNC,13104.0,0.4823717948717949,1.0,0.0789835164835164,1.0,-0.0176565984659342,0.0,-0.0052852351972844,,-0.0949350725160248,0.0,0.0166322527672742,
UPMC_c006_v001_r001_reg038,67619.0,UPMC_HNC,12787.0,0.2938140298740909,0.0,0.0694455306170329,1.0,0.0151746408589569,1.0,-0.0100987453713535,0.0,-0.1171375508067529,0.0,-0.0826396613743451,
UPMC_c006_v001_r001_reg037,67636.0,UPMC_HNC,11407.0,0.4367493644253528,1.0,0.1112474796177785,1.0,-0.0117341810452109,,0.0029167988576962,,-0.1282883233401702,0.0,-0.0966316410246072,
UPMC_c006_v001_r001_reg036,67643.0,UPMC_HNC,18097.0,0.4003978559982317,0.0,0.1565452837486876,1.0,-0.018048474987464,0.0,-0.0048597121902172,,-0.1674287052888203,0.0,-0.0526843118046692,
UPMC_c006_v001_r001_reg035,67686.0,UPMC_HNC,9275.0,0.2939083557951482,0.0,0.0578975741239892,0.0,-0.0289354769778081,0.0,-0.001245182360887,,-0.1797563215330655,0.0,-0.1910334685067366,0.0
UPMC_c006_v001_r001_reg034,67645.0,UPMC_HNC,17968.0,0.4112310774710596,0.0,0.1659060552092609,1.0,-0.0236905245477483,0.0,-0.0016911193813947,,-0.0673574551753994,,-0.0252687595121678,
UPMC_c006_v001_r001_reg045,67679.0,UPMC_HNC,16801.0,0.2561752276650199,0.0,0.0849949407773346,1.0,0.0120700894070892,1.0,-0.0097154828482739,0.0,0.199244992085641,1.0,0.0609865103230721,1.0
UPMC_c006_v001_r001_reg046,67660.0,UPMC_HNC,16723.0,0.4611612748908689,1.0,0.0898164204987143,1.0,-0.0306531477987095,0.0,-0.001042891188081,,-0.1231918052620626,0.0,-0.116498887799301,
UPMC_c006_v001_r001_reg047,67626.0,UPMC_HNC,7637.0,0.6198769150189866,1.0,0.0607568416917637,1.0,-0.0233572808598237,0.0,0.0004545480839814,,-0.0531716114788249,,0.0042191969443828,
UPMC_c006_v001_r001_reg048,67638.0,UPMC_HNC,12370.0,0.4292643492320129,1.0,0.1409054163298302,1.0,0.0019368403599065,,-0.0087080795835605,0.0,-0.0814750660562089,,-0.0257119510315422,
UPMC_c006_v001_r001_reg049,67682.0,UPMC_HNC,5852.0,0.4278879015721121,1.0,0.0157211209842788,0.0,-0.0180121729720689,0.0,0.0027948997104516,,-0.2866849589849246,0.0,-0.1777614831315472,0.0
UPMC_c006_v001_r001_reg050,67662.0,UPMC_HNC,6391.0,0.4093256141448912,0.0,0.0344234079173838,0.0,0.0034238004741003,,0.0008365588044603,,-0.1724040998424328,0.0,-0.1212085955062987,0.0
UPMC_c006_v001_r001_reg051,67675.0,UPMC_HNC,7368.0,0.260043431053203,0.0,0.02442996742671,0.0,-0.034334123611318,0.0,0.0280227636187993,1.0,-0.2709528139808146,0.0,-0.1689217595398743,0.0
UPMC_c006_v001_r001_reg053,67691.0,UPMC_HNC,9764.0,0.3247644408029496,0.0,0.0516181892666939,0.0,-0.0189946806264391,0.0,0.0283957595769028,1.0,-0.2456527617160803,0.0,-0.2002729260111118,0.0
